10.784,2.2079999999999997
15.128,6.24
9.472,1.696
12.84,5.84
17.16,5.159999999999999
18.631999999999998,5.976
14.744,8.696
15.136000000000001,9.351999999999999
19.736,9.424
15.568,9.952
13.08,6.231999999999999
17.768,9.639999999999999
12.104000000000001,5.792000000000001
16.648,9.488
10.584,4.96
16.144,9.6
14.288,2.712
14.632,6.968
11.904,2.648
16.888,6.6080000000000005
28.8,5.28
33.391999999999996,9.416
18.776,6.848
22.84,13.064
14.095999999999998,9.4
20.256,14.296
18.736,16.736
10.504,17.264000000000003
8.472,17.656000000000002
-14.768,4.256
-0.232,4.832000000000001
-12.352,11.92
-7.816,9.872
-16.247999999999998,11.896
-18.824,7.8
-28.663999999999998,9.04
-7.343999999999999,11.544
-19.784,9.088000000000001
-11.192,5.904000000000001
17.584,6.744
-2.0,8.328000000000001
-4.184,6.8
-0.216,14.088
-16.152,8.175999999999998
-24.352,8.592
-36.608000000000004,10.527999999999999
-46.584,11.024000000000001
-42.88,18.232000000000003
-50.104,12.200000000000001
-54.672,11.92
-46.16,11.072000000000001
-54.28,13.048
-42.04,17.936
-60.864000000000004,12.232
-59.432,12.671999999999999
-49.056000000000004,17.6
-30.584,8.888
-40.824,18.168
-8.68,14.336
-27.407999999999998,9.936
-44.592,11.616
-10.392,8.328000000000001
-35.16,9.256
-17.607999999999997,8.815999999999999
-20.704,7.848000000000001
-2.6,7.0
-2.736,7.792000000000001
-0.7919999999999999,7.584
2.368,7.056
9.2,6.64
14.808,8.856
14.36,7.224
27.727999999999998,8.416
11.768,6.6
17.336000000000002,7.496
21.215999999999998,7.303999999999999
22.088,6.496
16.168,6.4879999999999995
19.576,6.191999999999999
21.336000000000002,4.864
19.616000000000003,5.872
18.448,5.3759999999999994
18.360000000000003,5.384
19.52,5.271999999999999
19.528,2.76
26.936,3.336
16.976000000000003,2.3600000000000003
20.736,4.768
15.360000000000001,3.048
13.495999999999999,2.2720000000000002
12.552000000000001,2.392
13.872,5.952
14.64,5.064
17.24,5.5840000000000005
12.056000000000001,5.696
13.192,6.263999999999999
