5.28,2.16
4.56,2.08
4.32,1.92
3.84,2
5.2,2
3.92,2
4.16,1.84
4.16,1.92
4.24,2.08
4.16,2.08
4.24,2.32
4.32,2.24
4.48,2.32
3.92,2.08
4.24,2.16
4.4,2.24
4.8,2.4
4.4,2.32
7.92,2.32
6.56,2.16
5.12,2.16
8.08,2.08
6.48,2.16
8.56,2.8
6.72,2.24
8.24,2.24
5.68,2.08
8.56,4.56
7.84,4.96
17.36,7.84
9.52,2.16
7.84,2
9.12,2
9.36,2.16
10.4,2.24
8.96,1.68
11.6,1.6
8.8,1.76
10.72,1.68
7.68,1.92
8.88,2.56
16.24,6.24
9.44,2.32
6.32,2.24
7.2,2.48
8.48,2.56
10.72,2.72
7.68,2.56
8.4,2.72
8.96,2.48
7.52,2.48
10.48,2.56
7.84,2.16
7.84,2.16
7.84,2.4
8,2.48
8.72,2.4
8.56,2.64
10.4,2.72
9.76,2.64
10,2.8
7.52,2.56
7.2,2.4
7.2,2.4
4.96,2.64
9.92,7.84
7.92,2.48
7.28,2.16
7.6,2.24
8.08,2.08
8.48,2
7.92,1.92
8.96,2
9.36,2
9.04,2
9.12,2.16
7.76,2.08
6.96,2
7.28,2.08
7.28,2.08
7.04,2.24
6.88,2.08
9.12,2.08
7.36,2.16
9.28,2.24
8.08,2.16
7.84,2.24
6.24,2.32
5.84,2.32
6.56,2.24
6.64,2.24
6.72,2.56
6.64,2.4
6.96,2.48
7.12,2.64
6.64,2.4
