0.066,-0.024
0.066,-0.024
0.132,0.024
0.066,-0.024
0.063,-0.024
1.842,-0.024
0.066,-0.024
0.066,-0.024
0.066,-0.024
0.066,-0.024
0.14100000000000001,0.027
0.063,-0.024
0.066,-0.024
0.135,0.027
0.06899999999999999,-0.027
0.063,-0.024
0.132,0.027
0.066,-0.024
0.066,-0.027
0.135,0.027
0.066,-0.027
0.066,-0.027
0.132,0.027
0.5640000000000001,-0.039
0.624,0.012
0.114,-0.036000000000000004
0.06899999999999999,-0.036000000000000004
0.009000000000000001,-0.012
1.797,-0.015000000000000001
0.078,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.075,0.039
0.009000000000000001,-0.012
0.09000000000000001,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.078,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.075,0.041999999999999996
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.08399999999999999,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.081,0.041999999999999996
0.096,-0.036000000000000004
0.096,-0.036000000000000004
0.162,0.018000000000000002
0.093,-0.036000000000000004
0.09899999999999999,-0.036000000000000004
0.096,-0.036000000000000004
0.093,-0.036000000000000004
0.16799999999999998,0.015000000000000001
0.093,-0.036000000000000004
0.096,-0.036000000000000004
0.165,0.018000000000000002
0.096,-0.036000000000000004
0.096,-0.036000000000000004
0.075,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.081,0.036000000000000004
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.078,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.075,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.009000000000000001,-0.012
0.08399999999999999,0.039
0.009000000000000001,-0.012
0.009000000000000001,-0.012
2.163,-0.09000000000000001
2.175,-0.14100000000000001
0.375,-0.12000000000000001
0.372,-0.12000000000000001
0.372,-0.12000000000000001
0.456,-0.06899999999999999
0.375,-0.12000000000000001
0.381,-0.12300000000000001
0.456,-0.06899999999999999
0.381,-0.126
0.384,-0.126
0.456,-0.07200000000000001
0.384,-0.129
2.1870000000000003,-0.135
0.456,-0.075
