0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.0185,0.01325
0.02828125,0.02025
0,0
0,0
0,0
0.0924375,0.066208333
0,0
0.0398125,0.0285
0.0370625,0.026541667
0.1065625,0.076291667
0.05865625,0.042
0.1064375,0.076208333
0.0754375,0.054
0.12090625,0.086541667
0.2011875,0.144041667
0.20040625,0.1435
0.09490625,0.067958333
0.12034375,0.086166667
0.21321875,0.152666667
0.20471875,0.146583333
0.1465625,0.104958333
0.218,0.156083333
0.29615625,0.212041667
0.206,0.1475
0.32375,0.231791667
0.33034375,0.236541667
0.31578125,0.226125
0.27584375,0.1975
0.3335625,0.238833333
0.271375,0.194333333
0.37225,0.266541667
0.277375,0.198625
0.38121875,0.272958333
0.340875,0.244083333
0.39128125,0.280166667
0.40728125,0.291625
0.44684375,0.319958333
0.449375,0.321791667
0.36353125,0.260291667
0.46228125,0.331
0.49640625,0.355458333
0.43984375,0.314916667
0.40203125,0.287875
0.5425,0.388458333
0.46125,0.33025
0.44940625,0.321791667
0.45978125,0.329208333
0.46890625,0.33575
0.516875,0.370083333
0.51021875,0.365333333
0.5959375,0.426708333
0.59303125,0.424625
0.636125,0.4555
0.57928125,0.414791667
0.627875,0.449583333
0.6840625,0.489833333
0.610375,0.437041667
0.6543125,0.4685
0.636125,0.4555
0.66284375,0.474625
0.64828125,0.464166667
0.68859375,0.493041667
0.77728125,0.556541667
0.74484375,0.533333333
0.74275,0.531833333
0.77209375,0.552833333
0.73590625,0.526916667
0.7810625,0.559291667
0.78465625,0.561833333
0.7866875,0.563291667
0.81571875,0.584083333
0.78815625,0.564333333
0.863625,0.618375
0.823125,0.589375
0.91478125,0.655
0.833875,0.597083333
0.820625,0.587583333
0.9375,0.671291667
0.8526875,0.610541667
0.85140625,0.609625
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0.01846875,0.01325
0.02684375,0.012333333
0,0
0,0
0,0
0.0924375,0.066208333
0,0
0.0398125,0.028333333
0.0370625,0.026458333
0.07459375,0.076291667
0.02590625,0.039625
0.101,0.058875
0.07246875,0.051833333
0.12084375,0.086541667
0.1946875,0.144041667
0.0699375,0.136666667
0.0944375,0.0675
0.1200625,0.071416667
0.21321875,0.152083333
0.20303125,0.145875
0.1193125,0.103416667
0.16171875,0.156083333
0.2948125,0.212041667
0.206,0.147416667
0.3215625,0.231791667
0.330125,0.163833333
0.29925,0.202291667
0.21815625,0.145
0.3255625,0.214791667
0.2713125,0.184083333
0.371875,0.189125
0.2749375,0.143166667
0.2851875,0.272916667
